Year,Month_Num,Checkpoint,Checkpoint_Type,Has_Vehicle_Data,Direction,Mainland_Visitors,Mainland_Visitors_MoM,Mainland_Visitors_YoY,Total_Passengers,Total_Passengers_MoM,Total_Passengers_YoY,Private_Cars,Tour_Buses,Cross_Border_Shuttle_Buses,Trucks_Containers
2021,7,Sha Tau Kok,Road,Y,Outbound,0,,,0,,,0,0,0,14841
2021,8,Sha Tau Kok,Road,Y,Outbound,0,,,0,,,0,0,0,14928
2021,9,Sha Tau Kok,Road,Y,Outbound,0,,,0,,,0,0,0,14209
2021,10,Sha Tau Kok,Road,Y,Outbound,0,,,0,,,0,0,0,11618
2021,11,Sha Tau Kok,Road,Y,Outbound,0,,,0,,,0,0,0,14109
2021,12,Sha Tau Kok,Road,Y,Outbound,0,,,0,,,0,0,0,14089
2022,1,Sha Tau Kok,Road,Y,Outbound,0,,,0,,,0,0,0,13438
2022,2,Sha Tau Kok,Road,Y,Outbound,0,,,0,,,0,0,0,4774
2022,3,Sha Tau Kok,Road,Y,Outbound,0,,,0,,,0,0,0,2083
2022,4,Sha Tau Kok,Road,Y,Outbound,0,,,0,,,0,0,0,1
2022,5,Sha Tau Kok,Road,Y,Outbound,0,,,0,,,0,0,0,1
2022,6,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2022,7,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2022,8,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2022,9,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2022,10,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2022,11,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2022,12,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2023,1,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2023,2,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2023,3,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2023,4,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2023,5,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2023,6,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2023,7,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2023,8,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2023,9,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2023,10,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2023,11,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2023,12,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2024,1,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2024,2,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2024,3,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2024,4,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2024,5,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2024,6,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2024,7,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2024,8,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2024,9,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2024,10,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2024,11,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2024,12,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2025,1,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2025,2,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2025,3,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2025,4,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2025,5,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2025,6,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2025,7,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2025,8,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2025,9,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2025,10,Sha Tau Kok,Road,N,Outbound,0,,,0,,,0,0,0,0
2021,1,Shenzhen Bay,Road,Y,Inbound,2405,,,31737,,,158,109,0,82568
2021,2,Shenzhen Bay,Road,Y,Inbound,3343,39.0,,52249,64.63,,161,116,0,61018
2021,3,Shenzhen Bay,Road,Y,Inbound,4155,24.29,,44582,-14.67,,123,61,0,98782
2021,4,Shenzhen Bay,Road,Y,Inbound,3459,-16.75,,37753,-15.32,,131,76,0,95818
2021,5,Shenzhen Bay,Road,Y,Inbound,3304,-4.48,,33874,-10.27,,135,77,0,101080
2021,6,Shenzhen Bay,Road,Y,Inbound,3453,4.51,,28204,-16.74,,80,106,0,101781
2021,7,Shenzhen Bay,Road,Y,Inbound,4331,25.43,,40236,42.66,,125,45,0,102222
2021,8,Shenzhen Bay,Road,Y,Inbound,7150,65.09,,82366,104.71,,188,59,0,106664
2021,9,Shenzhen Bay,Road,Y,Inbound,5649,-20.99,,45246,-45.07,,215,78,0,104749
2021,10,Shenzhen Bay,Road,Y,Inbound,5460,-3.35,,32504,-28.16,,176,70,0,101433
2021,11,Shenzhen Bay,Road,Y,Inbound,4778,-12.49,,31182,-4.07,,242,133,0,109408
2021,12,Shenzhen Bay,Road,Y,Inbound,5170,8.2,,31967,2.52,,278,89,0,114639
2022,1,Shenzhen Bay,Road,Y,Inbound,4846,-6.27,101.5,35479,10.99,11.79,168,51,0,110617
2022,2,Shenzhen Bay,Road,Y,Inbound,1231,-74.6,-63.18,10840,-69.45,-79.25,85,43,0,61655
2022,3,Shenzhen Bay,Road,Y,Inbound,684,-44.44,-83.54,6169,-43.09,-86.16,45,13,0,27677
2022,4,Shenzhen Bay,Road,Y,Inbound,2163,216.23,-37.47,24431,296.03,-35.29,81,22,0,27975
2022,5,Shenzhen Bay,Road,Y,Inbound,4783,121.13,44.76,39800,62.91,17.49,131,34,0,40922
2022,6,Shenzhen Bay,Road,Y,Inbound,4600,-3.83,33.22,30660,-22.96,8.71,169,63,0,52935
2022,7,Shenzhen Bay,Road,Y,Inbound,5864,27.48,35.4,41673,35.92,3.57,114,75,0,47017
2022,8,Shenzhen Bay,Road,Y,Inbound,8968,52.93,25.43,83673,100.78,1.59,119,67,0,32114
2022,9,Shenzhen Bay,Road,Y,Inbound,8466,-5.6,49.87,58834,-29.69,30.03,107,41,0,37434
2022,10,Shenzhen Bay,Road,Y,Inbound,8019,-5.28,46.87,50732,-13.77,56.08,102,36,0,39957
2022,11,Shenzhen Bay,Road,Y,Inbound,8057,0.47,68.63,48074,-5.24,54.17,92,35,0,38903
2022,12,Shenzhen Bay,Road,Y,Inbound,9062,12.47,75.28,54883,14.16,71.69,133,33,0,48834
2023,1,Shenzhen Bay,Road,Y,Inbound,47777,427.22,885.91,226392,312.5,538.1,7312,775,0,37040
2023,2,Shenzhen Bay,Road,Y,Inbound,164769,244.87,13284.97,532663,135.28,4813.87,38533,1968,0,45520
2023,3,Shenzhen Bay,Road,Y,Inbound,256860,55.89,37452.63,798268,49.86,12839.99,63571,3480,0,61158
2023,4,Shenzhen Bay,Road,Y,Inbound,306132,19.18,14053.12,999783,25.24,3992.27,74114,3202,0,57714
2023,5,Shenzhen Bay,Road,Y,Inbound,284210,-7.16,5842.09,915785,-8.4,2200.97,83271,3081,0,61311
2023,6,Shenzhen Bay,Road,Y,Inbound,269273,-5.26,5753.76,895083,-2.26,2819.38,88209,3146,0,63111
2023,7,Shenzhen Bay,Road,Y,Inbound,363509,35.0,6098.99,1079721,20.63,2490.94,96081,3261,0,64850
2023,8,Shenzhen Bay,Road,Y,Inbound,426435,17.31,4655.07,1231309,14.04,1371.57,103583,3443,0,66686
2023,9,Shenzhen Bay,Road,Y,Inbound,302697,-29.02,3475.44,980393,-20.38,1566.37,96340,2934,0,67738
2023,10,Shenzhen Bay,Road,Y,Inbound,349358,15.42,4256.63,1220169,24.46,2305.13,106811,3389,0,66726
2023,11,Shenzhen Bay,Road,Y,Inbound,309747,-11.34,3744.45,1189636,-2.5,2374.59,106919,3417,0,78147
2023,12,Shenzhen Bay,Road,Y,Inbound,378870,22.32,4080.87,1374158,15.51,2403.8,115495,10442,0,75661
2024,1,Shenzhen Bay,Road,Y,Inbound,410167,8.26,758.5,1354779,-1.41,498.42,122110,12267,0,82011
2024,2,Shenzhen Bay,Road,Y,Inbound,419693,2.32,154.72,1349992,-0.35,153.44,107456,3918,0,51980
2024,3,Shenzhen Bay,Road,Y,Inbound,313731,-25.25,22.14,1318792,-2.31,65.21,120451,4051,0,74950
2024,4,Shenzhen Bay,Road,Y,Inbound,338898,8.02,10.7,1423905,7.97,42.42,123671,4177,0,70682
2024,5,Shenzhen Bay,Road,Y,Inbound,338362,-0.16,19.05,1312324,-7.84,43.3,121656,7196,0,72122
2024,6,Shenzhen Bay,Road,Y,Inbound,304074,-10.13,12.92,1319630,0.56,47.43,120006,9502,0,68338
2024,7,Shenzhen Bay,Road,Y,Inbound,413297,35.92,13.7,1513394,14.68,40.17,130041,12020,0,70878
2024,8,Shenzhen Bay,Road,Y,Inbound,478093,15.68,12.11,1627803,7.56,32.2,137302,12434,0,70035
2024,9,Shenzhen Bay,Road,Y,Inbound,338020,-29.3,11.67,1407341,-13.54,43.55,130433,9892,0,67437
2024,10,Shenzhen Bay,Road,Y,Inbound,421280,24.63,20.59,1559680,10.82,27.82,140245,10220,0,68577
2024,11,Shenzhen Bay,Road,Y,Inbound,352915,-16.23,13.94,1496507,-4.05,25.8,135064,12559,0,74768
2024,12,Shenzhen Bay,Road,Y,Inbound,428331,21.37,13.05,1749927,16.93,27.35,145440,10939,0,74865
2025,1,Shenzhen Bay,Road,Y,Inbound,540077,26.09,31.67,1788623,2.21,32.02,149506,10902,0,67581
2025,2,Shenzhen Bay,Road,Y,Inbound,380195,-29.6,-9.41,1617774,-9.55,19.84,127946,10328,0,55233
2025,3,Shenzhen Bay,Road,Y,Inbound,385897,1.5,23.0,1777404,9.87,34.78,151879,12879,0,75180
2025,4,Shenzhen Bay,Road,Y,Inbound,424208,9.93,25.17,1919359,7.99,34.8,155149,7711,0,68195
2025,5,Shenzhen Bay,Road,Y,Inbound,456661,7.65,34.96,1800465,-6.19,37.2,156549,9138,0,66455
2025,6,Shenzhen Bay,Road,Y,Inbound,385048,-15.68,26.63,1744380,-3.12,32.19,159217,9776,0,67117
2025,7,Shenzhen Bay,Road,Y,Inbound,511981,32.97,23.88,1856027,6.4,22.64,166150,11530,0,68054
2025,8,Shenzhen Bay,Road,Y,Inbound,609622,19.07,27.51,2106343,13.49,29.4,178037,11277,0,69116
2025,9,Shenzhen Bay,Road,Y,Inbound,393217,-35.5,16.33,1650412,-21.65,17.27,166818,10341,0,71346
2025,10,Shenzhen Bay,Road,Y,Inbound,507855,29.15,20.55,1986664,20.37,27.38,182951,8828,0,69096
2021,1,Shenzhen Bay,Road,Y,Outbound,3674,,,47006,,,274,32,0,74296
2021,2,Shenzhen Bay,Road,Y,Outbound,1478,-59.77,,17309,-63.18,,231,105,0,62878
2021,3,Shenzhen Bay,Road,Y,Outbound,2605,76.25,,23174,33.88,,300,26,0,112807
2021,4,Shenzhen Bay,Road,Y,Outbound,2733,4.91,,26220,13.14,,277,25,0,112512
2021,5,Shenzhen Bay,Road,Y,Outbound,3040,11.23,,28736,9.6,,252,62,0,117890
2021,6,Shenzhen Bay,Road,Y,Outbound,3181,4.64,,21658,-24.63,,133,94,0,126129
2021,7,Shenzhen Bay,Road,Y,Outbound,5491,72.62,,43927,102.82,,183,91,0,123358
2021,8,Shenzhen Bay,Road,Y,Outbound,3481,-36.61,,32153,-26.8,,182,39,0,125988
2021,9,Shenzhen Bay,Road,Y,Outbound,2927,-15.91,,24498,-23.81,,261,33,0,120845
2021,10,Shenzhen Bay,Road,Y,Outbound,3142,7.35,,24589,0.37,,191,45,0,114710
2021,11,Shenzhen Bay,Road,Y,Outbound,3353,6.72,,23776,-3.31,,275,99,0,125059
2021,12,Shenzhen Bay,Road,Y,Outbound,4020,19.89,,28597,20.28,,305,53,0,129763
2022,1,Shenzhen Bay,Road,Y,Outbound,4334,7.81,17.96,33578,17.42,-28.57,199,17,0,126212
2022,2,Shenzhen Bay,Road,Y,Outbound,4332,-0.05,193.1,30925,-7.9,78.66,84,34,0,66494
2022,3,Shenzhen Bay,Road,Y,Outbound,1776,-59.0,-31.82,13166,-57.43,-43.19,61,40,0,28473
2022,4,Shenzhen Bay,Road,Y,Outbound,1957,10.19,-28.39,11879,-9.78,-54.69,73,114,0,28083
2022,5,Shenzhen Bay,Road,Y,Outbound,4604,135.26,51.45,21082,77.47,-26.64,126,22,0,41079
2022,6,Shenzhen Bay,Road,Y,Outbound,14280,210.17,348.92,28813,36.67,33.04,153,44,0,53035
2022,7,Shenzhen Bay,Road,Y,Outbound,17693,23.9,222.22,58863,104.29,34.0,186,52,0,46860
2022,8,Shenzhen Bay,Road,Y,Outbound,15818,-10.6,354.41,67308,14.35,109.34,148,83,0,32649
2022,9,Shenzhen Bay,Road,Y,Outbound,12031,-23.94,311.04,46327,-31.17,89.11,145,25,0,37523
2022,10,Shenzhen Bay,Road,Y,Outbound,8420,-30.01,167.98,37164,-19.78,51.14,130,26,0,40159
2022,11,Shenzhen Bay,Road,Y,Outbound,7370,-12.47,119.8,34631,-6.82,45.66,125,17,0,39036
2022,12,Shenzhen Bay,Road,Y,Outbound,11632,57.83,189.35,55933,61.51,95.59,183,21,0,47717
2023,1,Shenzhen Bay,Road,Y,Outbound,50784,336.59,1071.76,207348,270.71,517.51,7603,908,0,37444
2023,2,Shenzhen Bay,Road,Y,Outbound,162726,220.43,3656.37,528703,154.98,1609.63,39042,1917,0,44609
2023,3,Shenzhen Bay,Road,Y,Outbound,260728,60.23,14580.63,811708,53.53,6065.18,65328,3543,0,59828
2023,4,Shenzhen Bay,Road,Y,Outbound,270858,3.89,13740.47,972554,19.82,8087.17,75595,3323,0,55462
2023,5,Shenzhen Bay,Road,Y,Outbound,301462,11.3,6447.83,901954,-7.26,4178.31,85097,3138,0,57946
2023,6,Shenzhen Bay,Road,Y,Outbound,260965,-13.43,1727.49,897325,-0.51,3014.31,89916,3137,0,59481
2023,7,Shenzhen Bay,Road,Y,Outbound,340726,30.56,1825.77,1048155,16.81,1680.67,97974,3204,0,61471
2023,8,Shenzhen Bay,Road,Y,Outbound,418374,22.79,2544.92,1180018,12.58,1653.16,104841,3534,0,62593
2023,9,Shenzhen Bay,Road,Y,Outbound,256218,-38.76,2029.65,973221,-17.52,2000.76,97002,3146,0,64437
2023,10,Shenzhen Bay,Road,Y,Outbound,367969,43.62,4270.18,1181330,21.38,3078.69,108536,3431,0,62144
2023,11,Shenzhen Bay,Road,Y,Outbound,300868,-18.24,3982.33,1167899,-1.14,3272.41,108099,3519,0,71713
2023,12,Shenzhen Bay,Road,Y,Outbound,361558,20.17,3008.3,1373737,17.62,2356.04,116085,10607,0,69635
2024,1,Shenzhen Bay,Road,Y,Outbound,385136,6.52,658.38,1262868,-8.07,509.06,122927,12267,0,75487
2024,2,Shenzhen Bay,Road,Y,Outbound,421992,9.57,159.33,1334270,5.65,152.37,108430,3978,0,47865
2024,3,Shenzhen Bay,Road,Y,Outbound,309739,-26.6,18.8,1405087,5.31,73.1,122352,4098,0,69319
2024,4,Shenzhen Bay,Road,Y,Outbound,292433,-5.59,7.97,1252918,-10.83,28.83,124028,4133,0,65344
2024,5,Shenzhen Bay,Road,Y,Outbound,355422,21.54,17.9,1324742,5.73,46.87,123007,6973,0,66467
2024,6,Shenzhen Bay,Road,Y,Outbound,306393,-13.79,17.41,1368855,3.33,52.55,121691,9533,0,63220
2024,7,Shenzhen Bay,Road,Y,Outbound,379674,23.92,11.43,1411953,3.15,34.71,130028,11814,0,65674
2024,8,Shenzhen Bay,Road,Y,Outbound,465880,22.71,11.35,1584364,12.21,34.27,137822,12425,0,65445
2024,9,Shenzhen Bay,Road,Y,Outbound,298895,-35.84,16.66,1325173,-16.36,36.16,130630,9753,0,64245
2024,10,Shenzhen Bay,Road,Y,Outbound,440958,47.53,19.84,1561986,17.87,32.22,141787,9756,0,66205
2024,11,Shenzhen Bay,Road,Y,Outbound,340286,-22.83,13.1,1492365,-4.46,27.78,135697,12322,0,72884
2024,12,Shenzhen Bay,Road,Y,Outbound,421468,23.86,16.57,1721818,15.38,25.34,145125,10769,0,74179
2025,1,Shenzhen Bay,Road,Y,Outbound,503798,19.53,30.81,1869747,8.59,48.06,150503,10762,0,68179
2025,2,Shenzhen Bay,Road,Y,Outbound,394812,-21.63,-6.44,1456326,-22.11,9.15,128047,10080,0,54533
2025,3,Shenzhen Bay,Road,Y,Outbound,374223,-5.21,20.82,1742329,19.64,24.0,152231,12574,0,75160
2025,4,Shenzhen Bay,Road,Y,Outbound,385403,2.99,31.79,1857147,6.59,48.23,155107,7416,0,69660
2025,5,Shenzhen Bay,Road,Y,Outbound,453353,17.63,27.55,1825063,-1.73,37.77,156968,8776,0,68926
2025,6,Shenzhen Bay,Road,Y,Outbound,390247,-13.92,27.37,1717863,-5.87,25.5,160191,9685,0,70596
2025,7,Shenzhen Bay,Road,Y,Outbound,471276,20.76,24.13,1796937,4.6,27.27,166344,11479,0,73541
2025,8,Shenzhen Bay,Road,Y,Outbound,591646,25.54,27.0,2024312,12.65,27.77,177330,11102,0,74821
2025,9,Shenzhen Bay,Road,Y,Outbound,351274,-40.63,17.52,1586878,-21.61,19.75,167640,10352,0,77525
2025,10,Shenzhen Bay,Road,Y,Outbound,528203,50.37,19.79,2019088,27.24,29.26,184075,8940,0,75555
2021,1,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2021,2,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2021,3,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2021,4,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2021,5,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2021,6,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2021,7,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2021,8,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2021,9,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2021,10,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2021,11,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2021,12,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2022,1,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2022,2,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2022,3,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2022,4,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2022,5,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2022,6,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2022,7,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2022,8,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2022,9,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2022,10,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2022,11,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2022,12,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2023,1,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2023,2,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2023,3,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2023,4,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2023,5,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2023,6,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2023,7,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2023,8,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2023,9,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2023,10,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2023,11,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2023,12,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2024,1,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2024,2,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2024,3,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2024,4,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2024,5,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2024,6,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2024,7,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2024,8,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2024,9,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2024,10,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2024,11,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2024,12,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2025,1,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2025,2,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2025,3,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2025,4,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2025,5,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2025,6,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2025,7,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2025,8,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2025,9,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2025,10,Tuen Mun Ferry Terminal,Port,N,Inbound,0,,,0,,,0,0,0,0
2021,1,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2021,2,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2021,3,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2021,4,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2021,5,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2021,6,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2021,7,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2021,8,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2021,9,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2021,10,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2021,11,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2021,12,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2022,1,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2022,2,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2022,3,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2022,4,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2022,5,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2022,6,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2022,7,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2022,8,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2022,9,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2022,10,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2022,11,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2022,12,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2023,1,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2023,2,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2023,3,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2023,4,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2023,5,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2023,6,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2023,7,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2023,8,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2023,9,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2023,10,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2023,11,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2023,12,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2024,1,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2024,2,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2024,3,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2024,4,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2024,5,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2024,6,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2024,7,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2024,8,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2024,9,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2024,10,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
